('cve-2016-7414', 8),('cve-2015-4885', 8),cve-2016-5597,17,cve-2015-0783,6,cve-2019-12324,13,cve-2018-18764,12,cve-2018-1424,4,cve-2015-6278,13,cve-2015-8917,16,cve-2019-3754,13,cve-2018-16194,12,cve-2019-9658,13,cve-2018-3992,13,cve-2018-11198,13,cve-2017-8814,8,cve-2017-11760,13,cve-2016-10149,11,cve-2018-11064,14,cve-2017-18612,4,cve-2017-1262,6
('cve-2016-7414', 8),('cve-2015-4885', 8),cve-2016-1000009,4,cve-2016-0898,18,cve-2019-17183,0,cve-2018-14570,16,cve-2018-7238,7,cve-2018-13419,8,cve-2017-15908,11,cve-2018-8573,13,cve-2018-14945,8,cve-2018-8442,19,cve-2018-20943,9,cve-2017-8164,9,cve-2019-1634,7,cve-2016-9220,11,cve-2018-20555,7,cve-2018-20992,12,cve-2016-6736,12,cve-2016-2532,9
('cve-2016-7414', 8),('cve-2015-4885', 8),cve-2017-18482,18,cve-2017-0911,6,cve-2016-3443,8,cve-2016-6959,8,cve-2015-5482,12,cve-2016-4160,8,cve-2018-7807,17,cve-2017-6200,14,cve-2018-0314,14,cve-2017-0550,0,cve-2018-19574,8,cve-2018-11999,18,cve-2017-7867,8,cve-2017-2875,19,cve-2015-0722,6,cve-2019-12482,6,cve-2015-4255,7
('cve-2016-7414', 8),('cve-2015-4885', 8),cve-2016-4300,17,cve-2018-13176,13,cve-2018-20818,17,cve-2018-7713,12,cve-2017-10185,12,cve-2017-0343,8,cve-2017-3639,17,cve-2019-10937,8,cve-2018-19295,12,cve-2017-16904,8,cve-2019-5820,8,cve-2016-5755,16,cve-2015-0293,8,cve-2019-7826,8,cve-2019-15090,8,cve-2019-4068,12
('cve-2016-5104', 9),('cve-2015-7180', 9),cve-2018-12777,16,cve-2018-19698,18,cve-2018-19439,4,cve-2018-13816,9,cve-2016-6785,9,cve-2017-5806,8,cve-2019-14328,18,cve-2019-10345,13,cve-2015-0404,9,cve-2016-10816,12,cve-2017-17741,0,cve-2018-2706,18,cve-2018-11971,12,cve-2017-14979,17,cve-2018-0545,18,cve-2018-12333,19
('cve-2016-5104', 9),('cve-2015-7180', 9),cve-2018-5110,18,cve-2016-9314,17,cve-2015-0541,19,cve-2018-15807,9,cve-2018-1974,14,cve-2016-5363,19,cve-2018-20098,11,cve-2017-7378,17,cve-2015-5761,9,cve-2016-6609,0,cve-2019-10187,11,cve-2017-3110,12,cve-2017-18393,16,cve-2017-10302,19,cve-2015-5522,11,cve-2019-7965,17,cve-2019-11538,14,cve-2019-13035,9
('cve-2016-5104', 9),('cve-2015-7180', 9),cve-2017-10038,9,cve-2017-13753,9,cve-2019-1163,7,cve-2019-12262,9,cve-2017-14299,11,cve-2015-6151,17,cve-2017-9380,6,cve-2016-6380,16,cve-2017-2120,19,cve-2015-1326,9,cve-2016-3539,16,cve-2019-0588,11,cve-2017-8588,0,cve-2016-3077,9,cve-2017-17160,14,cve-2017-10152,12,cve-2017-18312,12,cve-2016-4783,14
('cve-2016-5104', 9),('cve-2015-7180', 9),cve-2018-5991,9,cve-2017-15385,6,cve-2016-5171,9,cve-2018-17126,6,cve-2018-4141,16,cve-2016-5816,18,cve-2018-3887,9,cve-2017-0135,11,cve-2017-2877,12,cve-2017-1629,13,cve-2017-17594,9,cve-2018-6934,13,cve-2018-13907,11,cve-2016-8884,14,cve-2017-0595,11,cve-2017-10864,17
('cve-2016-5104', 9),('cve-2015-7180', 9),cve-2016-8673,9,cve-2017-7204,11,cve-2018-1913,0,cve-2015-0997,11,cve-2017-15634,14,cve-2016-6428,17,cve-2015-9146,9,cve-2019-12683,9,cve-2019-11489,16,cve-2016-9933,9,cve-2018-2582,0,cve-2018-19528,19,cve-2018-7771,9,cve-2019-13156,4,cve-2019-7062,9,cve-2019-9935,11,cve-2017-9285,13,cve-2015-0062,11,cve-2015-6547,9
('cve-2016-5104', 9),('cve-2015-7180', 9),cve-2016-3844,9,cve-2015-7327,16,cve-2019-9434,9,cve-2015-7772,19,cve-2018-11316,6,cve-2018-11240,13,cve-2017-9822,8,cve-2018-19295,12,cve-2019-10402,13,cve-2017-14227,17,cve-2017-14798,9,cve-2018-4982,4,cve-2019-10924,0,cve-2015-3769,6,cve-2017-6836,6
('cve-2016-5104', 9),('cve-2015-7180', 9),cve-2018-16862,9,cve-2016-10567,8,cve-2015-7813,14,cve-2017-15922,6,cve-2018-12901,9,cve-2016-9419,18,cve-2016-4221,14,cve-2017-6538,4,cve-2017-10968,18,cve-2017-5475,6,cve-2015-6258,14,cve-2016-10287,14,cve-2015-2082,8,cve-2016-1082,0,cve-2019-0915,9,cve-2016-8227,9,cve-2018-16247,18,cve-2015-1209,18
